,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
2801,Tracy,2336_G_10,2336,G,10COMBINED,,Combined Cycle,,WECC_NNV,Nevada,32,Storey,29,32029,553.0,7653.0,2008.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2008.0,,,,,,,,0.00556,0.00556,0.00556,0.00556,,,,,,,,,,,,Natural Gas,2336.0,39.5625,-119.525,,,,,,,,,3.357411782192547,117.0,POINT (-119.525 39.5625),11,12,12,21.8974386668,27.8372830306,p12,rto2,NV,Combined Cycle,"(7484.0, 8374.0]",4,175.854,56455.66918630502,221.20000000000002,0.0,13170.0,3.5999999999999996,29.29427236911956,1,0.0,1,1,False,False,False,False,2336+10COMBINED
2803,Clark (NVE),2322_G_10,2322,G,10COMBINED,,Combined Cycle,,WECC_SNV,Nevada,32,Clark,3,32003,271.0,9212.667896678966,1991.0,9999,,,N,Natural Gas,,,,LNB,,,,,,,,,,0.09286,0.09286,0.09286,0.09286,,,,,,,,,,,,Natural Gas,2322.0,36.0875,-115.0507,,,,,,,,,3.357411782192547,117.0,POINT (-115.0507 36.0875),12,13,13,7.37546719298,2.10019158794,p13,rto3,NV,Combined Cycle,"(8374.0, 9260.0]",4,86.178,27666.340595820366,108.4,0.0,13170.0,3.5999999999999996,34.53071974173699,1,0.0,1,1,False,False,False,False,2322+10COMBINED
2804,Nevada Cogen Associates 2 Black Mountain,54349_G_GTA,54349,G,GTACOMBINED,,Combined Cycle,,WECC_SNV,Nevada,32,Clark,3,32003,93.1,6620.000000000001,1992.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.02111,0.02111,0.02111,0.02111,,,,,,,,,,,,Natural Gas,54349.0,36.2253,-114.8783,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-114.8783 36.2253),12,13,13,7.37546719298,2.10019158794,p13,rto3,NV,Combined Cycle,"(6619.999, 7221.0]",4,59.490899999999996,9504.562027567808,37.24,0.0,13170.0,3.5999999999999996,25.826065998114665,1,0.0,1,1,False,False,False,False,54349+GTACOMBINED
2805,Chuck Lenzie Generating Station,55322_G_CTG1,55322,G,CTG1COMBINED,9006.0,Combined Cycle,,WECC_SNV,Nevada,32,Clark,3,32003,1680.0,7146.107142857142,2006.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.0105,0.0105,0.0105,0.0105,,,,,,,,,,,,Natural Gas,55322.0,36.383719,-114.921779,,,,,,,,,3.357411782192547,117.0,POINT (-114.921779 36.383719),12,13,13,7.37546719298,2.10019158794,p13,rto3,NV,Combined Cycle,"(6619.999, 7221.0]",4,534.24,171510.8937305469,672.0,0.0,13170.0,3.5999999999999996,27.59242431823889,1,0.0,1,1,False,False,False,False,55322+CTG1COMBINED
2806,Nevada Cogen Assoc#1 GarnetVly,54350_G_GTA,54350,G,GTACOMBINED,,Combined Cycle,,WECC_SNV,Nevada,32,Clark,3,32003,85.5,7312.0,1992.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.02052,0.02052,0.02052,0.02052,,,,,,,,,,,,Natural Gas,54350.0,36.343229,-114.920686,,,,,,,,,3.357411782192547,116.99999999999999,POINT (-114.920686 36.343229),12,13,13,7.37546719298,2.10019158794,p13,rto3,NV,Combined Cycle,"(7221.0, 7484.0]",4,54.6345,8728.679413072476,34.2,0.0,13170.0,3.5999999999999996,28.149394951391905,1,0.0,1,1,False,False,False,False,54350+GTACOMBINED
2807,Desert Star Energy Center,55077_G_ED01,55077,G,ED01COMBINED,3860.0,Combined Cycle,,WECC_SNV,Nevada,32,Clark,3,32003,1494.4,7378.397751605995,2003.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.01308,0.01308,0.01308,0.01308,,,,,,,,,,,,Natural Gas,55077.0,35.788889,-114.994167,,,,,,,,,3.357411782192547,116.99999999999999,POINT (-114.994167 35.788889),12,13,13,7.37546719298,2.10019158794,p13,rto3,NV,Combined Cycle,"(7221.0, 7484.0]",4,475.21920000000006,152563.02356602935,597.7600000000001,0.0,13170.0,3.5999999999999996,28.372319544944965,1,0.0,1,1,False,False,False,False,55077+ED01COMBINED
2811,Kings Beach,6518_G_KB1,6518,G,KB1COMBINED,,Combustion Turbine,IC Engine,WECC_NNV,California,6,Placer,61,6061,12.0,10745.0,2008.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,0.4671,0.4671,0.4671,0.4671,,,,,,,,,,,,Distillate Fuel Oil,6518.0,39.245833,-120.027222,,,,,,,,,18.150954236340095,160.1,POINT (-120.027222 39.245833),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Distillate Fuel Oil,"(10744.999, 14240.25]",1,4.104,306.26945309026235,3.0,0.0,7340.0,15.45,210.4820032694743,0,0.0,1,1,False,False,False,False,6518+KB1COMBINED
2812,Childrens Hospital,10175_G_5083,10175,G,5083COMBINED,,Combustion Turbine,IC Engine,WEC_SDGE,California,6,San Diego,73,6073,4.5,14397.0,2010.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,0.4671,0.4671,0.4671,0.4671,,,,,,,,,,,,Distillate Fuel Oil,10175.0,32.7992,-117.1517,,,,,,,,,18.150954236340095,160.09999999999997,POINT (-117.1517 32.7992),10,11,11,6.12809377995,1.05918222311,p11,rto4,CA,Distillate Fuel Oil,"(14240.25, 15574.0]",1,1.5390000000000001,114.85104490884838,1.125,0.0,7340.0,15.45,276.76928814058834,0,0.0,1,1,False,False,False,False,10175+5083COMBINED
2817,Univ of Calif Santa Cruz Cogeneration,50064_G_003,50064,G,003COMBINED,,Combustion Turbine,,WEC_CALN,California,6,Santa Cruz,87,6087,950.9000000000001,13043.889998948363,2012.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,50064.0,36.9997,-122.0622,,,,,,,,,3.357411782192547,117.0,POINT (-122.0622 36.9997),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Natural Gas,"(10747.0, 16258.0]",3,325.2078000000001,24269.301911960876,380.36000000000007,0.0,7340.0,15.45,59.24370996809276,0,0.0,1,1,False,False,False,False,50064+003COMBINED
2821,Drews Generating Facility,55935_G_D1,55935,G,D1COMBINED,,Combustion Turbine,,WECC_SCE,California,6,San Bernardino,71,6071,80.0,17542.2925,2005.0,9999,,,N,Natural Gas,,,,,,,,,,,,,0.74,0.01719,0.01719,0.01719,0.01719,,,,,,,,,,,,Natural Gas,55935.0,34.0609,-117.3532,,,,,,,,,3.357411782192547,117.0,POINT (-117.3532 34.0609),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Natural Gas,"(16258.0, 25000.0]",2,27.360000000000003,2041.7963539350822,32.0,0.0,7340.0,15.45,74.34669952616795,0,0.0,1,1,False,False,False,False,55935+D1COMBINED
2822,"SC 1 Data Center, Phase 2",59074_G_EG1A,59074,G,EG1ACOMBINED,,Combustion Turbine,IC Engine,WEC_CALN,California,6,Santa Clara,85,6085,37.50000000000001,19369.28266666666,2011.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.05841,0.05841,0.05841,0.05841,,,,,,,,,,,,Natural Gas,59074.0,37.361667,-121.943611,,,,,,,,,3.357411782192547,116.99999999999996,POINT (-121.943611 37.361667),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Natural Gas,"(16258.0, 25000.0]",1,12.825000000000003,957.0920409070701,15.000000000000004,0.0,7340.0,15.45,80.48065783768452,0,0.0,1,1,False,False,False,False,59074+EG1ACOMBINED
2826,Humboldt Bay,246_G_IC1,246,G,IC1COMBINED,,Combustion Turbine,IC Engine,WEC_CALN,California,6,Humboldt,23,6023,3807.5999999999995,10713.215568862279,2012.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.01491,0.01491,0.01491,0.01491,,,,,,,,,,,,Natural Gas,246.0,40.7415,-124.2103,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-124.2103 40.7415),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Natural Gas,"(6635.999, 10745.0]",3,1302.1992,97179.29746554022,1523.04,0.0,7340.0,15.45,51.41867617606684,0,0.0,1,1,False,False,False,False,246+IC1COMBINED
2828,Almond Power Plant,7315_G_2,7315,G,2COMBINED,90500.0,Combustion Turbine,,WEC_CALN,California,6,Stanislaus,99,6099,150.0,10746.0,2012.0,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,,0.00926,0.00926,0.00926,0.00926,,,,,,,,,,,,Natural Gas,7315.0,37.5744,-120.985,,,,,,,,,3.357411782192547,117.0,POINT (-120.985 37.5744),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Natural Gas,"(10745.0, 10747.0]",3,51.300000000000004,3828.368163628279,60.0,0.0,7340.0,15.45,51.52874701144111,0,0.0,1,1,False,False,False,False,7315+2COMBINED
2829,Gilroy Power Plant,10034_G_GEN1,10034,G,GEN1COMBINED,89552.0,Combined Cycle,,WEC_CALN,California,6,Santa Clara,85,6085,478.2,8348.424926808868,1988.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.02487,0.02487,0.02487,0.02487,,,,,,,,,,,,Natural Gas,10034.0,37.0001,-121.5367,,,,,,,,,3.357411782192547,117.0,POINT (-121.5367 37.0001),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(7590.0, 8523.0]",4,152.0676,48819.35082258782,191.28,0.0,13170.0,3.5999999999999996,31.629100212018045,1,0.0,1,1,False,False,False,False,10034+GEN1COMBINED
2830,Sutter Energy Center,55112_G_CT01,55112,G,CT01COMBINED,3928.0,Combined Cycle,,WEC_CALN,California,6,Sutter,101,6101,1304.6999999999998,7955.646585421938,2003.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2001.0,,,,,,,,0.10516,0.10516,0.10516,0.10516,,,,,,,,,,,,Natural Gas,55112.0,39.053139,-121.695873,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-121.695873 39.053139),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(7590.0, 8523.0]",4,414.89459999999997,133196.58514895508,521.88,0.0,13170.0,3.5999999999999996,30.31038158085552,1,0.0,1,1,False,False,False,False,55112+CT01COMBINED
2831,Los Esteros Critical Energy Center,55748_G_CAG5,55748,G,CAG5COMBINED,,Combined Cycle,,WEC_CALN,California,6,Santa Clara,85,6085,1415.8,8126.192682582287,2012.0,9999,,,N,Natural Gas,,,,H2O,SCR,2013.0,,,,,,,,0.009,0.009,0.009,0.009,,,,,,,,,,,,Natural Gas,55748.0,37.425,-121.9319,,,,,,,,,3.357411782192547,117.0,POINT (-121.9319 37.425),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(7590.0, 8523.0]",4,450.2244,144538.76389506448,566.32,0.0,13170.0,3.5999999999999996,30.88297505686863,1,0.0,1,1,False,False,False,False,55748+CAG5COMBINED
2833,Fresno Cogen Partners,10156_G_GEN2,10156,G,GEN2COMBINED,,Combined Cycle,,WEC_CALN,California,6,Fresno,19,6019,962.4,9787.987842892768,1989.0,9999,,,Y,Natural Gas,,,,H2O,SCR,,,,,,,,,0.01234,0.01234,0.01234,0.01234,,,,,,,,,,,,Natural Gas,10156.0,36.617022,-120.099846,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-120.099846 36.617022),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(8523.0, 11346.0]",4,306.0432,98251.24055135615,384.96000000000004,0.0,13170.0,3.5999999999999996,36.462305707685594,1,0.0,1,1,False,False,False,False,10156+GEN2COMBINED
2834,Fresno Cogen Partners,10156_G_GEN4,10156,G,GEN4COMBINED,89509.0,Combined Cycle,,WEC_CALN,California,6,Fresno,19,6019,422.2,8791.045002368546,2003.0,9999,,,Y,Natural Gas,,,,H2O,SCR,,,,,,,,,0.01234,0.01234,0.01234,0.01234,,,,,,,,,,,,Natural Gas,10156.0,36.617022,-120.099846,,,,,,,,,3.357411782192547,117.0,POINT (-120.099846 36.617022),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(8523.0, 11346.0]",4,134.2596,43102.32103156958,168.88,0.0,13170.0,3.5999999999999996,33.11515806873707,1,0.0,1,1,False,False,False,False,10156+GEN4COMBINED
2835,Crockett Cogen Project,55084_G_GE1,55084,G,GE1COMBINED,,Combined Cycle,,WEC_CALN,California,6,Contra Costa,13,6013,276.4,6057.2749638205505,1987.0,9999,,,Y,Natural Gas,,,,LNB + NH3,SCR,1996.0,,,,,,,,0.01706,0.01706,0.01706,0.01706,,,,,,,,,,,,Natural Gas,55084.0,38.0569,-122.2161,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-122.2161 38.0569),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(5931.999, 7183.0]",4,87.89519999999999,28217.62561138283,110.56,0.0,13170.0,3.5999999999999996,23.936766331511052,1,0.0,1,1,False,False,False,False,55084+GE1COMBINED
2836,Dynegy Moss Landing Power Plant,260_G_CT1A,260,G,CT1ACOMBINED,149.0,Combined Cycle,,WEC_CALN,California,6,Monterey,53,6053,4064.1,7065.510322088532,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01062,0.01062,0.01062,0.01062,,,,,,,,,,,,Natural Gas,260.0,36.804837,-121.782241,,,,,,,,,3.357411782192547,117.0,POINT (-121.782241 36.804837),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(5931.999, 7183.0]",4,1292.3838,414903.22810137836,1625.64,0.0,13170.0,3.5999999999999996,27.3218276025831,1,0.0,1,1,False,False,False,False,260+CT1ACOMBINED
2837,Cosumnes,55970_G_1,55970,G,1COMBINED,,Combined Cycle,,WEC_BANC,California,6,Sacramento,67,6067,2800.4,7103.5034995000715,2010.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2006.0,,,,,,,,0.00559,0.00559,0.00559,0.00559,,,,,,,,,,,,Natural Gas,55970.0,38.338475,-121.123978,,,,,,,,,3.357411782192547,117.0,POINT (-121.123978 38.338475),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(5931.999, 7183.0]",4,890.5272,285892.3254779902,1120.16,0.0,13170.0,3.5999999999999996,27.449386344067527,1,0.0,1,1,False,False,False,False,55970+1COMBINED
2838,Scattergood,404_G_4,404,G,4COMBINED,90958.0,Combined Cycle,,WEC_LADW,California,6,Los Angeles,37,6037,390.0,7050.0,2016.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00674,0.00674,0.00674,0.00674,,,,,,,,,,,,Natural Gas,404.0,33.918151,-118.427648,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-118.427648 33.918151),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Combined Cycle,"(5931.999, 7183.0]",4,124.02,39815.028901734106,156.0,0.0,13170.0,3.5999999999999996,27.26975306445746,1,0.0,1,1,False,False,False,False,404+4COMBINED
2839,UCLA So Campus Cogen Project,52073_G_GEN1,52073,G,GEN1COMBINED,,Combined Cycle,,WEC_LADW,California,6,Los Angeles,37,6037,36.0,7590.0,1993.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.00864,0.00864,0.00864,0.00864,,,,,,,,,,,,Natural Gas,52073.0,34.0692,-118.4439,,,,,,,,,3.357411782192547,117.0,POINT (-118.4439 34.0692),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Combined Cycle,"(7183.0, 7590.0]",4,23.004,3675.233437083148,14.4,0.0,13170.0,3.5999999999999996,29.08275542684143,1,0.0,1,1,False,False,False,False,52073+GEN1COMBINED
2840,Delta Energy Center,55333_G_CTG1,55333,G,CTG1COMBINED,3739.0,Combined Cycle,,WEC_CALN,California,6,Contra Costa,13,6013,5192.3,7309.755850008666,2003.0,9999,,,N,Natural Gas,,,,NH3,SCR,,,,,,,,,0.01068,0.01068,0.01068,0.01068,,,,,,,,,,,,Natural Gas,55333.0,38.0169,-121.8439,,,,,,,,,3.357411782192547,117.0,POINT (-121.8439 38.0169),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Combined Cycle,"(7183.0, 7590.0]",4,1651.1514000000002,530080.9604268564,2076.92,0.0,13170.0,3.5999999999999996,28.14186041576999,1,0.0,1,1,False,False,False,False,55333+CTG1COMBINED
2841,El Segundo Cogen,10213_G_GEN7,10213,G,GEN7COMBINED,,Combined Cycle,,WEC_LADW,California,6,Los Angeles,37,6037,1121.9,7387.831357518494,2008.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.009,0.009,0.009,0.009,,,,,,,,,,,,Natural Gas,10213.0,33.9058,-118.4031,,,,,,,,,3.357411782192547,116.99999999999999,POINT (-118.4031 33.9058),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Combined Cycle,"(7183.0, 7590.0]",4,356.7642,114534.56647398845,448.76000000000005,0.0,13170.0,3.5999999999999996,28.40399204458415,1,0.0,1,1,False,False,False,False,10213+GEN7COMBINED
2842,Basin Creek Plant,55866_G_1,55866,G,1COMBINED,,Combustion Turbine,IC Engine,WECC_MT,Montana,30,Silver Bow,93,30093,54.0,12769.888888888889,2006.0,9999,,,N,Natural Gas,,,,,,,,,,,,,2.0,0.79266,0.79266,0.79266,0.79266,,,,,,,,,,,,Natural Gas,55866.0,45.9293,-112.5194,,,,,,,,,3.357411782192547,117.0,POINT (-112.5194 45.9293),16,17,17,25.1067827551,11.3607225115,p17,rto1,MT,Natural Gas,"(12537.75, 12770.0]",1,18.468,1378.2125389061805,21.6,0.0,7340.0,15.45,58.32377541284525,0,0.0,1,1,False,False,False,False,55866+1COMBINED
2843,Dave Gates Generating Station,56908_G_1,56908,G,1COMBINED,90619.0,Combustion Turbine,,WECC_MT,Montana,30,Deer Lodge,23,30023,132.3,11844.0,2011.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,SCR,,,,,,,,,0.01495,0.01495,0.01495,0.01495,,,,,,,,,,,,Natural Gas,56908.0,46.104713,-112.876605,,,,,,,,,3.357411782192547,117.0,POINT (-112.876605 46.104713),16,17,17,25.1067827551,11.3607225115,p17,rto1,MT,Natural Gas,"(11843.999, 12537.75]",2,45.24660000000001,3376.620720320143,52.92000000000001,0.0,7340.0,15.45,55.215185148288526,0,0.0,1,1,False,False,False,False,56908+1COMBINED
2848,Hurricane City Power,57899_G_6,57899,G,6COMBINED,,Combustion Turbine,IC Engine,WECC_UT,Utah,49,Washington,53,49053,5.699999999999999,12520.000000000002,2007.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.20283,0.20283,0.20283,0.20283,,,,,,,,,,,,Natural Gas,57899.0,37.185556,-113.2975,,,,,,,,,3.357411782192547,117.00000000000003,POINT (-113.2975 37.185556),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(12466.5, 13948.0]",1,1.9493999999999998,145.47799021787458,2.28,0.0,7340.0,15.45,57.4847955130507,0,0.0,1,1,False,False,False,False,57899+6COMBINED
2850,Bountiful City,3665_G_2A,3665,G,2ACOMBINED,,Combustion Turbine,,WECC_UT,Utah,49,Davis,11,49011,34.9,11182.51289398281,2009.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.03787,0.03787,0.03787,0.03787,,,,,,,,,,,,Natural Gas,3665.0,40.886867,-111.885332,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-111.885332 40.886867),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(10745.0, 12466.5]",1,11.9358,890.7336594041797,13.96,0.0,7340.0,15.45,52.99430054477797,0,0.0,1,1,False,False,False,False,3665+2ACOMBINED
2853,Millcreek Power Generation,56253_G_MC1,56253,G,MC1COMBINED,89566.0,Combustion Turbine,,WECC_UT,Utah,49,Washington,53,49053,87.6,10423.566210045661,2014.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.85,0.0486,0.0486,0.0486,0.0486,,,,,,,,,,,,Natural Gas,56253.0,37.112092,-113.516581,,,,,,,,,3.357411782192547,117.0,POINT (-113.516581 37.112092),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(7376.999, 10745.0]",2,29.9592,2235.767007558915,35.04,0.0,7340.0,15.45,50.44620400607141,0,0.0,1,1,False,False,False,False,56253+MC1COMBINED
2854,Whitehead,7028_G_K6CAT,7028,G,K6CATCOMBINED,,Combustion Turbine,IC Engine,WECC_UT,Utah,49,Utah,49,49049,5.0,10745.0,2016.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.20283,0.20283,0.20283,0.20283,,,,,,,,,,,,Natural Gas,7028.0,40.1817,-111.6203,,,,,,,,,3.357411782192547,117.0,POINT (-111.6203 40.1817),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(7376.999, 10745.0]",1,1.7100000000000002,127.61227212094263,2.0,0.0,7340.0,15.45,51.52538959965892,0,0.0,1,1,False,False,False,False,7028+K6CATCOMBINED
2855,Currant Creek,56102_G_CT1A,56102,G,CT1ACOMBINED,89419.0,Combined Cycle,,WECC_UT,Utah,49,Juab,23,49023,270.0,7497.0,2005.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.01674,0.01674,0.01674,0.01674,,,,,,,,,,,,Natural Gas,56102.0,39.82144,-111.89345,,,,,,,,,3.357411782192547,117.0,POINT (-111.89345 39.82144),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Combined Cycle,"(7187.999, 7497.0]",4,85.86,27564.25077812361,108.0,0.0,13170.0,3.5999999999999996,28.77051613109753,1,0.0,1,1,False,False,False,False,56102+CT1ACOMBINED
2856,Currant Creek,56102_G_ST1,56102,G,ST1COMBINED,,Combined Cycle,,WECC_UT,Utah,49,Juab,23,49023,1430.0,7242.885314685315,2007.0,9999,,,N,Natural Gas,,,,,SCR,2005.0,,,,,,,,0.01674,0.01674,0.01674,0.01674,,,,,,,,,,,,Natural Gas,56102.0,39.82144,-111.89345,,,,,,,,,3.357411782192547,117.0,POINT (-111.89345 39.82144),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Combined Cycle,"(7187.999, 7497.0]",4,454.74,145988.43930635837,572.0,0.0,13170.0,3.5999999999999996,27.917348492593852,1,0.0,1,1,False,False,False,False,56102+ST1COMBINED
2857,Nebo Power Station,56177_G_GT1,56177,G,GT1COMBINED,89496.0,Combined Cycle,,WECC_UT,Utah,49,Utah,49,49049,130.0,8506.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01729,0.01729,0.01729,0.01729,,,,,,,,,,,,Natural Gas,56177.0,40.0614,-111.7294,,,,,,,,,3.357411782192547,117.0,POINT (-111.7294 40.0614),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Combined Cycle,"(7497.0, 8506.0]",4,41.34,13271.676300578034,52.0,0.0,13170.0,3.5999999999999996,32.1581446193298,1,0.0,1,1,False,False,False,False,56177+GT1COMBINED
2858,Hunter,6165_B_2,6165,B,2COMBINED,2817.0,Coal Steam,,WECC_UT,Utah,49,Emery,15,49015,880.0,10195.977272727272,1978.5,9999,tangential,dry,N,Bituminous,Wet Scrubber,1980.0,0.8,LNC3,,,,B,,,,,0.12,0.18189,0.18189,0.18189,0.18189,0.1,0.27,0.56,0.8500000000000001,,,,,,,Yes,Bituminous,6165.0,39.1747,-111.0289,,,,,,,,,1.7546330215875177,205.7,POINT (-111.0289 39.1747),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Bituminous,"(10181.0, 10205.5]",12,157.51999999999998,89839.03957314361,352.0,0.0,37800.0,4.47,22.36019841008311,1,0.0,1,1,False,False,False,False,6165+2COMBINED
2859,Hunter,6165_B_3,6165,B,3COMBINED,2818.0,Coal Steam,,WECC_UT,Utah,49,Emery,15,49015,919.0,10107.564744287269,1977.5,9999,wall,dry,N,Bituminous,Wet Scrubber,1983.0,0.9,LNBO,,,,B + WS,,,,,0.12,0.26,0.26,0.26,0.26,0.1,0.27,0.56,0.9500000000000001,,,,,,,,Bituminous,6165.0,39.1747,-111.0289,,,,,,,,,1.7546330215875177,205.7,POINT (-111.0289 39.1747),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Bituminous,"(9983.0, 10181.0]",12,164.501,93820.54246331703,367.6,0.0,37800.0,4.47,22.205066868160234,1,0.0,1,1,False,False,False,False,6165+3COMBINED
2863,Port Westward Unit 2,58266_G_1,58266,G,1COMBINED,,Combustion Turbine,IC Engine,WECC_PNW,Oregon,41,Columbia,9,41009,224.39999999999995,10745.0,2014.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.79266,0.79266,0.79266,0.79266,,,,,,,,,,,,Natural Gas,58266.0,46.178889,-123.171944,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-123.171944 46.178889),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Natural Gas,"(10744.999, 10786.0]",3,76.74479999999998,5727.238772787905,89.75999999999999,0.0,7340.0,15.45,51.52538959965892,0,0.0,1,1,False,False,False,False,58266+1COMBINED
2864,Hermiston Generating Plant,54761_G_GEN1,54761,G,GEN1COMBINED,,Combined Cycle,,WECC_PNW,Oregon,41,Umatilla,59,41059,464.0,7666.0,1996.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01558,0.01558,0.01558,0.01558,,,,,,,,,,,,Natural Gas,54761.0,45.8042,-119.37,,,,,,,,,3.357411782192547,117.0,POINT (-119.37 45.8042),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(7590.0, 7666.0]",4,147.552,47369.67541129391,185.60000000000002,0.0,13170.0,3.5999999999999996,29.337918722288066,1,0.0,1,1,False,False,False,False,54761+GEN1COMBINED
